8.333333333333333055e-05 2.941670675681527428e+04
8.352033333333333401e-05 2.926096944306552905e+04
8.370733333333333747e-05 2.930390149178845968e+04
8.389433333333334093e-05 2.882218853890077662e+04
8.408133333333334440e-05 2.823235196706112765e+04
8.426833333333334786e-05 2.792302078898653053e+04
8.445533333333335132e-05 2.733329800637560766e+04
8.464233333333335478e-05 2.646869649597304306e+04
8.482933333333335824e-05 2.638084156633583916e+04
8.501633333333336170e-05 2.734246544510222157e+04
8.520333333333336516e-05 2.839816980774295371e+04
8.539033333333336862e-05 2.874394284486249671e+04
8.557733333333337208e-05 2.854443200477763457e+04
8.576433333333337555e-05 2.851539645607949205e+04
8.595133333333337901e-05 2.853929304437401879e+04
8.613833333333338247e-05 2.765042154810674401e+04
8.632533333333338593e-05 2.734139861388292411e+04
8.651233333333338939e-05 2.874986208381276083e+04
8.669933333333339285e-05 2.948685452369598715e+04
8.688633333333339631e-05 2.894766369967197897e+04
8.707333333333339977e-05 2.844230155878781807e+04
8.726033333333340324e-05 2.807475488477702311e+04
8.744733333333340670e-05 2.811642702414487940e+04
8.763433333333341016e-05 2.862359792837751229e+04
8.782133333333341362e-05 2.844198657722817006e+04
8.800833333333341708e-05 2.821866210565108122e+04
8.819533333333342054e-05 2.860098417811555919e+04
8.838233333333342400e-05 2.837809912481606807e+04
8.856933333333342746e-05 2.827628941100637894e+04
8.875633333333343093e-05 2.898494810316353687e+04
8.894333333333343439e-05 2.885169032723213968e+04
8.913033333333343785e-05 2.820775913716646755e+04
8.931733333333344131e-05 2.792248242480375120e+04
8.950433333333344477e-05 2.769196257979122311e+04
8.969133333333344823e-05 2.762582709386158967e+04
8.987833333333345169e-05 2.715039344824266300e+04
9.006533333333345515e-05 2.656482094489948213e+04
9.025233333333345861e-05 2.662355719898648022e+04
9.043933333333346208e-05 2.709222288631360789e+04
9.062633333333346554e-05 2.766117406450834096e+04
9.081333333333346900e-05 2.806203465713253172e+04
9.100033333333347246e-05 2.803818074761056050e+04
9.118733333333347592e-05 2.732519667104117252e+04
9.137433333333347938e-05 2.579545830229185958e+04
9.156133333333348284e-05 2.447302749191603652e+04
9.174833333333348630e-05 2.392386249958594635e+04
9.193533333333348977e-05 2.399091167658126142e+04
9.212233333333349323e-05 2.522044217884023601e+04
9.230933333333349669e-05 2.624033963543059872e+04
9.249633333333350015e-05 2.645159239401152809e+04
9.268333333333350361e-05 2.649510478453150427e+04
9.287033333333350707e-05 2.605567133182632824e+04
9.305733333333351053e-05 2.561904788815631400e+04
9.324433333333351399e-05 2.547583452634658533e+04
9.343133333333351746e-05 2.548661250648337227e+04
9.361833333333352092e-05 2.586584230265227961e+04
9.380533333333352438e-05 2.598016292683700522e+04
9.399233333333352784e-05 2.534554217910291482e+04
9.417933333333353130e-05 2.513095360978375538e+04
9.436633333333353476e-05 2.594285547323810533e+04
9.455333333333353822e-05 2.623704678129357853e+04
9.474033333333354168e-05 2.577756628779909806e+04
9.492733333333354514e-05 2.554291371480326416e+04
9.511433333333354861e-05 2.574931522503819360e+04
9.530133333333355207e-05 2.576292905984597382e+04
9.548833333333355553e-05 2.564869537737215069e+04
9.567533333333355899e-05 2.561394601894660809e+04
9.586233333333356245e-05 2.578883745626116797e+04
9.604933333333356591e-05 2.602771155527862356e+04
9.623633333333356937e-05 2.568351901515231293e+04
9.642333333333357283e-05 2.534993468990273323e+04
