5.787037037037036750e-06 8.440500508374453057e+04
5.974037037037036823e-06 7.367107448857463896e+04
6.161037037037036896e-06 6.455055955653455749e+04
6.348037037037036969e-06 5.676412844982581009e+04
6.535037037037037042e-06 5.009224203213390138e+04
6.722037037037037115e-06 4.435001947815194580e+04
6.909037037037037188e-06 3.938265643853064830e+04
7.096037037037037261e-06 3.507081407590325398e+04
7.283037037037037334e-06 3.131566307663825137e+04
7.470037037037037407e-06 2.803360007702437360e+04
7.657037037037036633e-06 2.515762430610323645e+04
7.844037037037036706e-06 2.263156404455275333e+04
8.031037037037036779e-06 2.041232064125575926e+04
8.218037037037036852e-06 1.844893157062747196e+04
8.405037037037036926e-06 1.670375191855520097e+04
8.592037037037036999e-06 1.515208039502499014e+04
8.779037037037037072e-06 1.376827099269460086e+04
8.966037037037037145e-06 1.253331398946941772e+04
9.153037037037037218e-06 1.143291443733515371e+04
9.340037037037037291e-06 1.044535105089746321e+04
9.527037037037037364e-06 9.557732345487223938e+03
9.714037037037037437e-06 8.759449067722067412e+03
9.901037037037037510e-06 8.039736324418919139e+03
1.008803703703703758e-05 7.389102940801965815e+03
1.027503703703703766e-05 6.803119805382358209e+03
1.046203703703703773e-05 6.280084817234495858e+03
1.064903703703703780e-05 5.838451005676337445e+03
1.083603703703703788e-05 5.428585045805200025e+03
1.102303703703703795e-05 4.994891673258415722e+03
1.121003703703703802e-05 4.617647772718679335e+03
1.139703703703703809e-05 4.534727018234785646e+03
1.158403703703703817e-05 4.394502516765131077e+03
1.177103703703703824e-05 3.940556341747058468e+03
1.195803703703703831e-05 3.430197338215378295e+03
1.214503703703703839e-05 3.174305444242933845e+03
1.233203703703703846e-05 2.942271848963562661e+03
1.251903703703703853e-05 2.739319582908822667e+03
1.270603703703703861e-05 2.552757754704746276e+03
1.289303703703703868e-05 2.382481593744994370e+03
1.308003703703703875e-05 2.225767704943333229e+03
1.326703703703703883e-05 2.078648082756014446e+03
1.345403703703703890e-05 1.941430743257041286e+03
1.364103703703703897e-05 1.814827009967584672e+03
1.382803703703703904e-05 1.698774873259031665e+03
1.401503703703703912e-05 1.592899228695335978e+03
1.420203703703703919e-05 1.493491918651443257e+03
1.438903703703703926e-05 1.401760228016628162e+03
1.457603703703703934e-05 1.317518519897816532e+03
1.476303703703703941e-05 1.237060927984935688e+03
1.495003703703703948e-05 1.160828995428067856e+03
1.513703703703703956e-05 1.091252658552994717e+03
1.532403703703703963e-05 1.026724988231091857e+03
1.551103703703703970e-05 9.663221834260176593e+02
1.569803703703703978e-05 9.099848463153023204e+02
1.588503703703703985e-05 8.576646595331783374e+02
1.607203703703703992e-05 8.091225753019906506e+02
1.625903703703703999e-05 7.621199756818510878e+02
1.644603703703704007e-05 7.172045460264059784e+02
1.663303703703704014e-05 6.771926924321519436e+02
1.682003703703704021e-05 6.402266762073213613e+02
1.700703703703704029e-05 6.056745334441006889e+02
1.719403703703704036e-05 5.741000007328303809e+02
1.738103703703704043e-05 5.434662251292778592e+02
1.756803703703704051e-05 5.134276827150963527e+02
1.775503703703704058e-05 4.851199094340107081e+02
1.794203703703704065e-05 4.595229860472793462e+02
1.812903703703704072e-05 4.367089138734907010e+02
1.831603703703704080e-05 4.139179524208509520e+02
1.850303703703704087e-05 3.910739550069833967e+02
1.869003703703704094e-05 3.704550863122452142e+02
1.887703703703704102e-05 3.518822822467650440e+02
1.906403703703704109e-05 3.351045265132898976e+02
1.925103703703704116e-05 3.200327302451113383e+02
1.943803703703704124e-05 3.041076428358900330e+02
1.962503703703704131e-05 2.867031996004858456e+02
1.981203703703704138e-05 2.709217835830712602e+02
1.999903703703704146e-05 2.578410374562826632e+02
2.018603703703704153e-05 2.456677884474832467e+02
2.037303703703704160e-05 2.350856687590798515e+02
2.056003703703704167e-05 2.258178606559380910e+02
2.074703703703704175e-05 2.175398515558999293e+02
2.093403703703704182e-05 2.096150408815578032e+02
2.112103703703704189e-05 2.020849627044562737e+02
2.130803703703704197e-05 1.956843824543482526e+02
2.149503703703704204e-05 1.917125692789939535e+02
2.168203703703704211e-05 1.924744567901238952e+02
2.186903703703704219e-05 2.058016375016509301e+02
2.205603703703704226e-05 2.573463688830350975e+02
2.224303703703704233e-05 3.869607408297208622e+02
2.243003703703704241e-05 4.430402460994907301e+02
2.261703703703704248e-05 3.211531817900942087e+02
2.280403703703704255e-05 1.844638674564001803e+02
2.299103703703704262e-05 2.544930768545691251e+02
2.317803703703704270e-05 2.940060016988859957e+02
2.336503703703704277e-05 2.208620435687236636e+02
2.355203703703704284e-05 1.311274742410341787e+02
2.373903703703704292e-05 1.210408816977752053e+02
2.392603703703704299e-05 1.120619846293459432e+02
2.411303703703704306e-05 1.019426402394720981e+02
2.430003703703704314e-05 9.171050850005619282e+01
