5.787037037037036750e-06 5.893247451510872841e+09
5.974037037037036823e-06 5.255193920766427040e+09
6.161037037037036896e-06 4.617140768616733551e+09
6.348037037037036969e-06 3.979088884413587093e+09
6.535037037037037042e-06 3.715606190051365852e+09
6.722037037037037115e-06 3.593133062031151772e+09
6.909037037037037188e-06 3.470657267737365246e+09
7.096037037037037261e-06 3.348180896432797909e+09
7.283037037037037334e-06 3.225705150962639332e+09
7.470037037037037407e-06 3.103229772325862408e+09
7.657037037037036633e-06 2.980756689214510441e+09
7.844037037037036706e-06 2.858286722183351994e+09
8.031037037037036779e-06 2.735823830887600899e+09
8.218037037037036852e-06 2.613359540521665573e+09
8.405037037037036926e-06 2.490890885420309067e+09
8.592037037037036999e-06 2.368422080824477673e+09
8.779037037037037072e-06 2.245953717434269905e+09
8.966037037037037145e-06 2.123486437467975616e+09
9.153037037037037218e-06 2.001022369280303955e+09
9.340037037037037291e-06 1.878557816930890560e+09
9.527037037037037364e-06 1.756093431523980856e+09
9.714037037037037437e-06 1.682388728401794195e+09
9.901037037037037510e-06 1.639028594798957586e+09
1.008803703703703758e-05 1.595668318031000853e+09
1.027503703703703766e-05 1.552310600289103508e+09
1.046203703703703773e-05 1.508958376463261843e+09
1.064903703703703780e-05 1.465629881589789629e+09
1.083603703703703788e-05 1.422294302034290314e+09
1.102303703703703795e-05 1.378908971791043282e+09
1.121003703703703802e-05 1.335541083262780428e+09
1.139703703703703809e-05 1.292421909453374624e+09
1.158403703703703817e-05 1.249286223008452654e+09
1.177103703703703824e-05 1.205689505207693815e+09
1.195803703703703831e-05 1.162097499473275661e+09
1.214503703703703839e-05 1.118726012717074633e+09
1.233203703703703846e-05 1.075358435122443438e+09
1.251903703703703853e-05 1.031997501262416720e+09
1.270603703703703861e-05 9.886371081113537550e+08
1.289303703703703868e-05 9.570279304129799604e+08
1.308003703703703875e-05 9.368769443259838820e+08
1.326703703703703883e-05 9.167248669186941385e+08
1.345403703703703890e-05 8.965724178303481340e+08
1.364103703703703897e-05 8.764201879677894115e+08
1.382803703703703904e-05 8.562687846965281963e+08
1.401503703703703912e-05 8.361185583283604383e+08
1.420203703703703919e-05 8.159678278503975868e+08
1.438903703703703926e-05 7.958173961948024035e+08
1.457603703703703934e-05 7.756675147754746675e+08
1.476303703703703941e-05 7.555167295245442390e+08
1.495003703703703948e-05 7.353654683406864405e+08
1.513703703703703956e-05 7.152148848947679996e+08
1.532403703703703963e-05 6.950645036267353296e+08
1.551103703703703970e-05 6.749141968224799633e+08
1.569803703703703978e-05 6.547639865452787876e+08
1.588503703703703985e-05 6.346139959306019545e+08
1.607203703703703992e-05 6.180966904181692600e+08
1.625903703703703999e-05 6.071151602094451189e+08
1.644603703703704007e-05 5.961333318894969225e+08
1.663303703703704014e-05 5.851522950177472830e+08
1.682003703703704021e-05 5.741715020526807308e+08
1.700703703703704029e-05 5.631907944782401323e+08
1.719403703703704036e-05 5.522104270869072676e+08
1.738103703703704043e-05 5.412297541484915018e+08
1.756803703703704051e-05 5.302486346154057980e+08
1.775503703703704058e-05 5.192674421427374482e+08
1.794203703703704065e-05 5.082866287997215390e+08
1.812903703703704072e-05 4.973063854994662404e+08
1.831603703703704080e-05 4.863256762076705694e+08
1.850303703703704087e-05 4.753444358618839979e+08
1.869003703703704094e-05 4.643635738302635550e+08
1.887703703703704102e-05 4.533830589618137479e+08
1.906403703703704109e-05 4.424027759276892543e+08
1.925103703703704116e-05 4.326637997104261518e+08
1.943803703703704124e-05 4.260216742957569361e+08
1.962503703703704131e-05 4.193788123382632136e+08
1.981203703703704138e-05 4.127362246634569764e+08
1.999903703703704146e-05 4.060943408311884999e+08
2.018603703703704153e-05 3.994525304753980637e+08
2.037303703703704160e-05 3.928109463927107453e+08
2.056003703703704167e-05 3.861695798817496896e+08
2.074703703703704175e-05 3.795282883335693479e+08
2.093403703703704182e-05 3.728869504837021828e+08
2.112103703703704189e-05 3.662456870714498162e+08
2.130803703703704197e-05 3.596046361809536219e+08
2.149503703703704204e-05 3.529642636259899139e+08
2.168203703703704211e-05 3.463253936272664666e+08
2.186903703703704219e-05 3.396911537320195436e+08
2.205603703703704226e-05 3.330755158831144571e+08
2.224303703703704233e-05 3.265210733692620397e+08
2.243003703703704241e-05 3.203406287013785839e+08
2.261703703703704248e-05 3.159341646471719742e+08
2.280403703703704255e-05 3.115485432246266007e+08
2.299103703703704262e-05 3.072694089459224939e+08
2.317803703703704270e-05 3.029806969175612926e+08
2.336503703703704277e-05 2.986261809478852153e+08
2.355203703703704284e-05 2.942753109275105596e+08
2.373903703703704292e-05 2.899582512528816462e+08
2.392603703703704299e-05 2.856415575766825080e+08
2.411303703703704306e-05 2.813245655078111291e+08
2.430003703703704314e-05 2.770075755333634019e+08
2.448703703703704321e-05 2.726917073687420487e+08
2.467403703703704328e-05 2.683761946052542627e+08
2.486103703703704336e-05 2.640612208300487697e+08
2.504803703703704343e-05 2.597461219690060318e+08
2.523503703703704350e-05 2.554308285889115632e+08
2.542203703703704357e-05 2.511154736176373065e+08
2.560903703703704365e-05 2.468884624241524935e+08
2.579603703703704372e-05 2.439192015396190286e+08
2.598303703703704379e-05 2.409503252291612029e+08
2.617003703703704387e-05 2.379813875747957230e+08
2.635703703703704394e-05 2.350124456446212828e+08
2.654403703703704401e-05 2.320435049442611039e+08
2.673103703703704409e-05 2.290744762329044342e+08
2.691803703703704416e-05 2.261054542110927701e+08
2.710503703703704423e-05 2.231366772729946673e+08
2.729203703703704431e-05 2.201679747637216151e+08
2.747903703703704438e-05 2.171990155378613472e+08
2.766603703703704445e-05 2.142299807120603323e+08
2.785303703703704452e-05 2.112609283558125198e+08
2.804003703703704460e-05 2.082918888376741707e+08
2.822703703703704467e-05 2.053230846704756320e+08
2.841403703703704474e-05 2.023542258314542472e+08
2.860103703703704482e-05 1.993851073173207045e+08
2.878803703703704489e-05 1.964161032801377773e+08
2.897503703703704496e-05 1.942524798866657615e+08
2.916203703703704504e-05 1.921262586157499552e+08
2.934903703703704511e-05 1.900000403798266649e+08
2.953603703703704518e-05 1.878736640248976946e+08
2.972303703703704525e-05 1.857472558472211957e+08
2.991003703703704533e-05 1.836208301132929325e+08
3.009703703703704540e-05 1.814944177432262301e+08
3.028403703703704547e-05 1.793680513876473606e+08
3.047103703703704555e-05 1.772415959597909153e+08
3.065803703703704901e-05 1.751151380822021663e+08
3.084503703703704569e-05 1.729889434812682569e+08
3.103203703703704915e-05 1.708627475088153183e+08
3.121903703703704584e-05 1.687364246613925397e+08
3.140603703703704930e-05 1.666100506278708279e+08
3.159303703703704599e-05 1.644836241546036899e+08
3.178003703703704945e-05 1.623572837325730622e+08
3.196703703703704613e-05 1.602309701825294197e+08
3.215403703703704959e-05 1.585649754596239924e+08
3.234103703703704628e-05 1.569830017619051933e+08
3.252803703703704974e-05 1.554012575624366999e+08
3.271503703703704642e-05 1.538196860570837855e+08
3.290203703703704989e-05 1.522379887083769739e+08
3.308903703703704657e-05 1.506564363602170050e+08
3.327603703703705003e-05 1.490747184258804917e+08
3.346303703703704672e-05 1.474924638236732185e+08
3.365003703703705018e-05 1.459103470682075620e+08
3.383703703703704686e-05 1.443285307644545436e+08
3.402403703703705032e-05 1.427466083535633683e+08
3.421103703703704701e-05 1.411644780886976123e+08
3.439803703703705047e-05 1.395840429900783300e+08
3.458503703703704715e-05 1.380088744306840599e+08
3.477203703703705062e-05 1.364307705947144330e+08
3.495903703703704730e-05 1.348422256815173030e+08
3.514603703703705076e-05 1.332549666826440692e+08
3.533303703703704745e-05 1.319502694347555339e+08
3.552003703703705091e-05 1.307452952249797732e+08
3.570703703703704759e-05 1.295403861885769665e+08
3.589403703703705105e-05 1.283355064291383624e+08
3.608103703703704774e-05 1.271306366822135746e+08
3.626803703703705120e-05 1.259257947429965287e+08
3.645503703703704789e-05 1.247210415981575251e+08
3.664203703703705135e-05 1.235162493762770593e+08
3.682903703703704803e-05 1.223114526491065621e+08
3.701603703703704472e-05 1.211066733889897615e+08
3.720303703703704818e-05 1.199017978475600928e+08
3.739003703703705164e-05 1.186969304450042248e+08
3.757703703703704832e-05 1.174921359910094887e+08
3.776403703703704501e-05 1.162873460598454922e+08
3.795103703703704847e-05 1.150826497596845776e+08
3.813803703703705193e-05 1.138779750838579983e+08
3.832503703703704862e-05 1.126731638965597302e+08
3.851203703703704530e-05 1.116315038751399666e+08
3.869903703703704876e-05 1.106875935109158307e+08
3.888603703703705222e-05 1.097436948982881010e+08
3.907303703703704891e-05 1.087998630733734518e+08
3.926003703703704559e-05 1.078560229125256836e+08
3.944703703703704905e-05 1.069120818734150678e+08
3.963403703703705252e-05 1.059681588676252067e+08
3.982103703703704920e-05 1.050242970554706603e+08
4.000803703703704589e-05 1.040804576999948919e+08
4.019503703703704935e-05 1.031366748215512633e+08
4.038203703703705281e-05 1.021928381527341455e+08
4.056903703703704949e-05 1.012489431347596645e+08
4.075603703703704618e-05 1.003051078106715381e+08
4.094303703703704964e-05 9.936133930450889468e+07
4.113003703703705310e-05 9.841746110155013204e+07
4.131703703703704978e-05 9.747353170453089476e+07
4.150403703703704647e-05 9.652964829743981361e+07
4.169103703703704993e-05 9.568471781935235858e+07
4.187803703703705339e-05 9.493301426133324206e+07
4.206503703703705008e-05 9.418135475410591066e+07
